   83  45.9762  56.6870 1328731.447 	  2016   1   1  1 21 59.999988 
   84  48.5531  59.2552 1329373.969 	  2016   1   1  1 22 59.999985 
   85  51.0526  62.1200 1329967.957 	  2016   1   1  1 23 59.999981 
   86  53.4588  65.3320 1330504.071 	  2016   1   1  1 25  0.000018 
   87  55.7522  68.9483 1330973.567 	  2016   1   1  1 26  0.000014 
   88  57.9084  73.0308 1331368.410 	  2016   1   1  1 27  0.000011 
   89  59.8981  77.6423 1331681.376 	  2016   1   1  1 28  0.000007 
   90  61.6862  82.8382 1331906.152 	  2016   1   1  1 29  0.000004 
   91  63.2322  88.6540 1332037.418 	  2016   1   1  1 30  0.000000 
   92  64.4923  95.0867 1332070.917 	  2016   1   1  1 30 59.999996 
   93  65.4223 102.0753 1332003.518 	  2016   1   1  1 31 59.999993 
   94  65.9839 109.4866 1331833.262 	  2016   1   1  1 32 59.999989 
   95  66.1511 117.1193 1331559.390 	  2016   1   1  1 33 59.999986 
   96  65.9154 124.7315 1331182.369 	  2016   1   1  1 34 59.999982 
   97  65.2884 132.0851 1330703.890 	  2016   1   1  1 36  0.000019 
   98  64.2985 138.9889 1330126.858 	  2016   1   1  1 37  0.000015 
   99  62.9855 145.3221 1329455.370 	  2016   1   1  1 38  0.000012 
  100  61.3934 151.0343 1328694.675 	  2016   1   1  1 39  0.000008 
  101  59.5661 156.1305 1327851.119 	  2016   1   1  1 40  0.000004 
  102  57.5429 160.6506 1326932.081 	  2016   1   1  1 41  0.000001 
  103  55.3580 164.6520 1325945.891 	  2016   1   1  1 41 59.999997 
  104  53.0399 168.1976 1324901.743 	  2016   1   1  1 42 59.999994 
  105  50.6121 171.3489 1323809.589 	  2016   1   1  1 43 59.999990 
  106  48.0935 174.1620 1322680.030 	  2016   1   1  1 44 59.999987 
  107  45.4995 176.6863 1321524.191 	  2016   1   1  1 45 59.999983 
  108  42.8426 178.9646 1320353.601 	  2016   1   1  1 47  0.000020 
  109  40.1329 -178.9663 1319180.048 	  2016   1   1  1 48  0.000016 
  110  37.3788 -177.0754 1318015.450 	  2016   1   1  1 49  0.000013 
  111  34.5870 -175.3362 1316871.710 	  2016   1   1  1 50  0.000009 
  112  31.7632 -173.7261 1315760.573 	  2016   1   1  1 51  0.000005 
  113  28.9124 -172.2259 1314693.487 	  2016   1   1  1 52  0.000002 
  114  26.0384 -170.8189 1313681.463 	  2016   1   1  1 52 59.999998 
  115  23.1449 -169.4908 1312734.941 	  2016   1   1  1 53 59.999995 
  116  20.2350 -168.2290 1311863.663 	  2016   1   1  1 54 59.999991 
  117  17.3112 -167.0224 1311076.554 	  2016   1   1  1 55 59.999987 
  118  14.3761 -165.8610 1310381.608 	  2016   1   1  1 56 59.999984 
  119  11.4318 -164.7359 1309785.796 	  2016   1   1  1 57 59.999980 
  120   8.4805 -163.6388 1309294.974 	  2016   1   1  1 59  0.000017 
  121   5.5239 -162.5620 1308913.812 	  2016   1   1  2  0  0.000013 
  122   2.5640 -161.4982 1308645.741 	  2016   1   1  2  1  0.000010 
  123  -0.3976 -160.4404 1308492.908 	  2016   1   1  2  2  0.000006 
  124  -3.3590 -159.3817 1308456.153 	  2016   1   1  2  3  0.000003 
  125  -6.3185 -158.3150 1308534.998 	  2016   1   1  2  3 59.999999 
  126  -9.2743 -157.2332 1308727.664 	  2016   1   1  2  4 59.999996 
  127 -12.2246 -156.1291 1309031.088 	  2016   1   1  2  5 59.999992 
  128 -15.1673 -154.9947 1309440.972 	  2016   1   1  2  6 59.999988 
  129 -18.1006 -153.8216 1309951.837 	  2016   1   1  2  7 59.999985 
  130 -21.0219 -152.6005 1310557.100 	  2016   1   1  2  8 59.999981 
  131 -23.9290 -151.3213 1311249.157 	  2016   1   1  2 10  0.000018 
  132 -26.8189 -149.9724 1312019.487 	  2016   1   1  2 11  0.000014 
  133 -29.6884 -148.5408 1312858.758 	  2016   1   1  2 12  0.000011 
  134 -32.5340 -147.0114 1313756.951 	  2016   1   1  2 13  0.000007 
  135 -35.3513 -145.3671 1314703.485 	  2016   1   1  2 14  0.000004 
  136 -38.1353 -143.5875 1315687.352 	  2016   1   1  2 15  0.000000 
  137 -40.8800 -141.6491 1316697.259 	  2016   1   1  2 15 59.999996 
  138 -43.5782 -139.5242 1317721.759 	  2016   1   1  2 16 59.999993 
  139 -46.2209 -137.1800 1318749.404 	  2016   1   1  2 17 59.999989 
  140 -48.7976 -134.5783 1319768.876 	  2016   1   1  2 18 59.999986 
  141 -51.2949 -131.6742 1320769.127 	  2016   1   1  2 19 59.999982 
  142 -53.6964 -128.4162 1321739.511 	  2016   1   1  2 21  0.000019 
  143 -55.9820 -124.7464 1322669.913 	  2016   1   1  2 22  0.000015 
  144 -58.1269 -120.6022 1323550.859 	  2016   1   1  2 23  0.000012 
  145 -60.1007 -115.9212 1324373.637 	  2016   1   1  2 24  0.000008 
  146 -61.8678 -110.6491 1325130.385 	  2016   1   1  2 25  0.000004 
  147 -63.3871 -104.7540 1325814.186 	  2016   1   1  2 26  0.000001 
  148 -64.6143 -98.2444 1326419.143 	  2016   1   1  2 26 59.999997 
  149 -65.5056 -91.1898 1326940.437 	  2016   1   1  2 27 59.999994 
  150 -66.0237 -83.7323 1327374.383 	  2016   1   1  2 28 59.999990 
  151 -66.1444 -76.0808 1327718.460 	  2016   1   1  2 29 59.999987 
  152 -65.8619 -68.4799 1327971.335 	  2016   1   1  2 30 59.999983 
  153 -65.1900 -61.1649 1328132.866 	  2016   1   1  2 32  0.000020 
  154 -64.1591 -54.3197 1328204.100 	  2016   1   1  2 33  0.000016 
  155 -62.8100 -48.0563 1328187.242 	  2016   1   1  2 34  0.000013 
  156 -61.1874 -42.4171 1328085.627 	  2016   1   1  2 35  0.000009 
  157 -59.3346 -37.3918 1327903.664 	  2016   1   1  2 36  0.000005 
  158 -57.2908 -32.9373 1327646.773 	  2016   1   1  2 37  0.000002 
  159 -55.0893 -28.9947 1327321.312 	  2016   1   1  2 37 59.999998 
  160 -52.7582 -25.5007 1326934.489 	  2016   1   1  2 38 59.999995 
  161 -50.3204 -22.3942 1326494.260 	  2016   1   1  2 39 59.999991 
  162 -47.7943 -19.6199 1326009.226 	  2016   1   1  2 40 59.999987 
  163 -45.1949 -17.1290 1325488.517 	  2016   1   1  2 41 59.999984 
  164 -42.5345 -14.8793 1324941.668 	  2016   1   1  2 42 59.999980 
  165 -39.8229 -12.8351 1324378.489 	  2016   1   1  2 44  0.000017 
  166 -37.0682 -10.9656 1323808.938 	  2016   1   1  2 45  0.000013 
  167 -34.2771  -9.2450 1323242.983 	  2016   1   1  2 46  0.000010 
  168 -31.4551  -7.6511 1322690.472 	  2016   1   1  2 47  0.000006 
  169 -28.6070  -6.1649 1322160.993 	  2016   1   1  2 48  0.000003 
  170 -25.7367  -4.7703 1321663.751 	  2016   1   1  2 48 59.999999 
  171 -22.8476  -3.4530 1321207.435 	  2016   1   1  2 49 59.999996 
  172 -19.9428  -2.2007 1320800.107 	  2016   1   1  2 50 59.999992 
  173 -17.0249  -1.0024 1320449.084 	  2016   1   1  2 51 59.999988 
  174 -14.0961   0.1515 1320160.840 	  2016   1   1  2 52 59.999985 
  175 -11.1588   1.2701 1319940.914 	  2016   1   1  2 53 59.999981 
  176  -8.2148   2.3614 1319793.834 	  2016   1   1  2 55  0.000018 
  177  -5.2661   3.4331 1319723.050 	  2016   1   1  2 56  0.000014 
  178  -2.3144   4.4923 1319730.886 	  2016   1   1  2 57  0.000011 
  179   0.6385   5.5461 1319818.504 	  2016   1   1  2 58  0.000007 
  180   3.5910   6.6013 1319985.885 	  2016   1   1  2 59  0.000004 
  181   6.5413   7.6649 1320231.827 	  2016   1   1  3  0  0.000000 
  182   9.4877   8.7440 1320553.956 	  2016   1   1  3  0 59.999996 
  183  12.4285   9.8458 1320948.757 	  2016   1   1  3  1 59.999993 
  184  15.3615  10.9783 1321411.617 	  2016   1   1  3  2 59.999989 
  185  18.2849  12.1498 1321936.884 	  2016   1   1  3  3 59.999986 
  186  21.1964  13.3695 1322517.941 	  2016   1   1  3  4 59.999982 
  187  24.0936  14.6477 1323147.291 	  2016   1   1  3  6  0.000019 
  188  26.9735  15.9959 1323816.656 	  2016   1   1  3  7  0.000015 
  189  29.8332  17.4271 1324517.082 	  2016   1   1  3  8  0.000012 
  190  32.6690  18.9563 1325239.060 	  2016   1   1  3  9  0.000008 
  191  35.4766  20.6009 1325972.646 	  2016   1   1  3 10  0.000004 
  192  38.2510  22.3810 1326707.592 	  2016   1   1  3 11  0.000001 
  193  40.9862  24.3201 1327433.478 	  2016   1   1  3 11 59.999997 
  194  43.6751  26.4462 1328139.849 	  2016   1   1  3 12 59.999994 
  195  46.3087  28.7918 1328816.348 	  2016   1   1  3 13 59.999990 
  196  48.8765  31.3953 1329452.852 	  2016   1   1  3 14 59.999987 
  197  51.3651  34.3014 1330039.602 	  2016   1   1  3 15 59.999983 
  198  53.7581  37.5617 1330567.328 	  2016   1   1  3 17  0.000020 
  199  56.0354  41.2339 1331027.370 	  2016   1   1  3 18  0.000016 
  200  58.1722  45.3805 1331411.793 	  2016   1   1  3 19  0.000013 
  201  60.1382  50.0637 1331713.486 	  2016   1   1  3 20  0.000009 
  202  61.8977  55.3373 1331926.259 	  2016   1   1  3 21  0.000005 
  203  63.4098  61.2330 1332044.923 	  2016   1   1  3 22  0.000002 
  204  64.6301  67.7414 1332065.365 	  2016   1   1  3 22 59.999998 
  205  65.5151  74.7928 1331984.601 	  2016   1   1  3 23 59.999995 
  206  66.0276  82.2448 1331800.825 	  2016   1   1  3 24 59.999991 
  207  66.1434  89.8888 1331513.435 	  2016   1   1  3 25 59.999987 
  208  65.8568  97.4807 1331123.053 	  2016   1   1  3 26 59.999984 
  209  65.1816 104.7862 1330631.529 	  2016   1   1  3 27 59.999980 
  210  64.1481 111.6224 1330041.922 	  2016   1   1  3 29  0.000017 
  211  62.7970 117.8778 1329358.480 	  2016   1   1  3 30  0.000013 
  212  61.1726 123.5103 1328586.595 	  2016   1   1  3 31  0.000010 
  213  59.3181 128.5303 1327732.749 	  2016   1   1  3 32  0.000006 
  214  57.2725 132.9808 1326804.448 	  2016   1   1  3 33  0.000003 
  215  55.0692 136.9205 1325810.140 	  2016   1   1  3 33 59.999999 
  216  52.7359 140.4125 1324759.120 	  2016   1   1  3 34 59.999996 
  217  50.2955 143.5177 1323661.431 	  2016   1   1  3 35 59.999992 
  218  47.7665 146.2913 1322527.747 	  2016   1   1  3 36 59.999988 
  219  45.1639 148.7820 1321369.255 	  2016   1   1  3 37 59.999985 
  220  42.4997 151.0317 1320197.521 	  2016   1   1  3 38 59.999981 
  221  39.7839 153.0764 1319024.362 	  2016   1   1  3 40  0.000018 
  222  37.0246 154.9466 1317861.700 	  2016   1   1  3 41  0.000014 
  223  34.2284 156.6681 1316721.427 	  2016   1   1  3 42  0.000011 
  224  31.4010 158.2632 1315615.256 	  2016   1   1  3 43  0.000007 
  225  28.5469 159.7506 1314554.589 	  2016   1   1  3 44  0.000004 
  226  25.6703 161.1468 1313550.372 	  2016   1   1  3 45  0.000000 
  227  22.7745 162.4658 1312612.961 	  2016   1   1  3 45 59.999996 
  228  19.8627 163.7200 1311752.002 	  2016   1   1  3 46 59.999993 
  229  16.9373 164.9203 1310976.305 	  2016   1   1  3 47 59.999989 
  230  14.0009 166.0766 1310293.741 	  2016   1   1  3 48 59.999986 
  231  11.0556 167.1977 1309711.141 	  2016   1   1  3 49 59.999982 
  232   8.1035 168.2918 1309234.213 	  2016   1   1  3 51  0.000019 
  233   5.1464 169.3665 1308867.473 	  2016   1   1  3 52  0.000015 
  234   2.1861 170.4291 1308614.188 	  2016   1   1  3 53  0.000012 
  235  -0.7755 171.4867 1308476.340 	  2016   1   1  3 54  0.000008 
  236  -3.7367 172.5460 1308454.598 	  2016   1   1  3 55  0.000004 
  237  -6.6959 173.6143 1308548.320 	  2016   1   1  3 56  0.000001 
  238  -9.6511 174.6984 1308755.557 	  2016   1   1  3 56 59.999997 
  239 -12.6005 175.8060 1309073.088 	  2016   1   1  3 57 59.999994 
  240 -15.5422 176.9448 1309496.458 	  2016   1   1  3 58 59.999990 
  241 -18.4740 178.1235 1310020.042 	  2016   1   1  3 59 59.999987 
  242 -21.3937 179.3514 1310637.121 	  2016   1   1  4  0 59.999983 
  243 -24.2988 -179.3612 1311339.968 	  2016   1   1  4  2  0.000020 
  244 -27.1863 -178.0025 1312119.949 	  2016   1   1  4  3  0.000016 
  245 -30.0530 -176.5592 1312967.639 	  2016   1   1  4  4  0.000013 
  246 -32.8952 -175.0162 1313872.937 	  2016   1   1  4  5  0.000009 
  247 -35.7086 -173.3558 1314825.200 	  2016   1   1  4  6  0.000005 
  248 -38.4879 -171.5573 1315813.374 	  2016   1   1  4  7  0.000002 
  249 -41.2271 -169.5968 1316826.137 	  2016   1   1  4  7 59.999998 
  250 -43.9187 -167.4458 1317852.035 	  2016   1   1  4  8 59.999995 
  251 -46.5537 -165.0710 1318879.626 	  2016   1   1  4  9 59.999991 
  252 -49.1210 -162.4333 1319897.617 	  2016   1   1  4 10 59.999987 
  253 -51.6071 -159.4871 1320895.004 	  2016   1   1  4 11 59.999984 
  254 -53.9950 -156.1799 1321861.202 	  2016   1   1  4 12 59.999980 
  255 -56.2642 -152.4531 1322786.167 	  2016   1   1  4 14  0.000017 
  256 -58.3890 -148.2438 1323660.519 	  2016   1   1  4 15  0.000013 
  257 -60.3385 -143.4901 1324475.645 	  2016   1   1  4 16  0.000010 
  258 -62.0764 -138.1397 1325223.800 	  2016   1   1  4 17  0.000006 
  259 -63.5609 -132.1645 1325898.191 	  2016   1   1  4 18  0.000003 
  260 -64.7476 -125.5801 1326493.054 	  2016   1   1  4 18 59.999999 
  261 -65.5931 -118.4646 1327003.712 	  2016   1   1  4 19 59.999996 
  262 -66.0615 -110.9696 1327426.625 	  2016   1   1  4 20 59.999992 
  263 -66.1307 -103.3107 1327759.423 	  2016   1   1  4 21 59.999988 
  264 -65.7973 -95.7339 1328000.923 	  2016   1   1  4 22 59.999985 
  265 -65.0776 -88.4700 1328151.135 	  2016   1   1  4 23 59.999981 
  266 -64.0037 -81.6944 1328211.254 	  2016   1   1  4 25  0.000018 
  267 -62.6173 -75.5096 1328183.631 	  2016   1   1  4 26  0.000014 
  268 -60.9629 -69.9502 1328071.740 	  2016   1   1  4 27  0.000011 
  269 -59.0837 -65.0006 1327880.122 	  2016   1   1  4 28  0.000007 
  270 -57.0180 -60.6149 1327614.322 	  2016   1   1  4 29  0.000004 
  271 -54.7986 -56.7331 1327280.809 	  2016   1   1  4 30  0.000000 
  272 -52.4527 -53.2918 1326886.891 	  2016   1   1  4 30 59.999996 
  273 -50.0026 -50.2307 1326440.614 	  2016   1   1  4 31 59.999993 
  274 -47.4664 -47.4951 1325950.651 	  2016   1   1  4 32 59.999989 
  275 -44.8586 -45.0371 1325426.191 	  2016   1   1  4 33 59.999986 
  276 -42.1912 -42.8156 1324876.810 	  2016   1   1  4 34 59.999982 
  277 -39.4737 -40.7952 1324312.344 	  2016   1   1  4 36  0.000019 
  278 -36.7140 -38.9461 1323742.761 	  2016   1   1  4 37  0.000015 
  279 -33.9186 -37.2428 1323178.020 	  2016   1   1  4 38  0.000012 
  280 -31.0931 -35.6636 1322627.941 	  2016   1   1  4 39  0.000008 
  281 -28.2420 -34.1900 1322102.073 	  2016   1   1  4 40  0.000004 
  282 -25.3691 -32.8060 1321609.561 	  2016   1   1  4 41  0.000001 
  283 -22.4779 -31.4977 1321159.021 	  2016   1   1  4 41 59.999997 
  284 -19.5712 -30.2529 1320758.424 	  2016   1   1  4 42 59.999994 
  285 -16.6518 -29.0608 1320414.988 	  2016   1   1  4 43 59.999990 
  286 -13.7219 -27.9118 1320135.070 	  2016   1   1  4 44 59.999987 
  287 -10.7836 -26.7972 1319924.087 	  2016   1   1  4 45 59.999983 
  288  -7.8389 -25.7088 1319786.431 	  2016   1   1  4 47  0.000020 
  289  -4.8897 -24.6391 1319725.412 	  2016   1   1  4 48  0.000016 
  290  -1.9378 -23.5810 1319743.208 	  2016   1   1  4 49  0.000013 
  291   1.0152 -22.5274 1319840.832 	  2016   1   1  4 50  0.000009 
  292   3.9675 -21.4714 1320018.114 	  2016   1   1  4 51  0.000005 
  293   6.9174 -20.4062 1320273.702 	  2016   1   1  4 52  0.000002 
  294   9.8632 -19.3247 1320605.076 	  2016   1   1  4 52 59.999998 
  295  12.8031 -18.2194 1321008.579 	  2016   1   1  4 53 59.999995 
  296  15.7350 -17.0825 1321479.461 	  2016   1   1  4 54 59.999991 
  297  18.6570 -15.9054 1322011.945 	  2016   1   1  4 55 59.999987 
  298  21.5668 -14.6788 1322599.298 	  2016   1   1  4 56 59.999984 
  299  24.4619 -13.3923 1323233.918 	  2016   1   1  4 57 59.999980 
  300  27.3395 -12.0343 1323907.435 	  2016   1   1  4 59  0.000017 
  301  30.1964 -10.5914 1324610.820 	  2016   1   1  5  0  0.000013 
  302  33.0288  -9.0485 1325334.501 	  2016   1   1  5  1  0.000010 
  303  35.8324  -7.3879 1326068.491 	  2016   1   1  5  2  0.000006 
  304  38.6022  -5.5889 1326802.511 	  2016   1   1  5  3  0.000003 
  305  41.3319  -3.6275 1327526.132 	  2016   1   1  5  3 59.999999 
  306  44.0143  -1.4754 1328228.906 	  2016   1   1  5  4 59.999996 
  307  46.6402   0.9008 1328900.497 	  2016   1   1  5  5 59.999992 
  308  49.1986   3.5403 1329530.825 	  2016   1   1  5  6 59.999988 
  309  51.6760   6.4886 1330110.185 	  2016   1   1  5  7 59.999985 
  310  54.0555   9.7980 1330629.381 	  2016   1   1  5  8 59.999981 
  311  56.3163  13.5273 1331079.841 	  2016   1   1  5 10  0.000018 
  312  58.4331  17.7389 1331453.730 	  2016   1   1  5 11  0.000014 
  313  60.3749  22.4947 1331744.049 	  2016   1   1  5 12  0.000011 
  314  62.1053  27.8466 1331944.735 	  2016   1   1  5 13  0.000007 
  315  63.5826  33.8220 1332050.733 	  2016   1   1  5 14  0.000004 
  316  64.7625  40.4050 1332058.071 	  2016   1   1  5 15  0.000000 
  317  65.6019  47.5170 1331963.915 	  2016   1   1  5 15 59.999996 
  318  66.0647  55.0062 1331766.611 	  2016   1   1  5 16 59.999993 
  319  66.1291  62.6574 1331465.715 	  2016   1   1  5 17 59.999989 
  320  65.7918  70.2251 1331062.007 	  2016   1   1  5 18 59.999986 
  321  65.0689  77.4796 1330557.491 	  2016   1   1  5 19 59.999982 
  322  63.9925  84.2463 1329955.382 	  2016   1   1  5 21  0.000019 
  323  62.6040  90.4233 1329260.077 	  2016   1   1  5 22  0.000015 
  324  60.9479  95.9762 1328477.111 	  2016   1   1  5 23  0.000012 
  325  59.0670 100.9207 1327613.102 	  2016   1   1  5 24  0.000008 
  326  56.9996 105.3026 1326675.681 	  2016   1   1  5 25  0.000004 
  327  54.7782 109.1817 1325673.410 	  2016   1   1  5 26  0.000001 
  328  52.4301 112.6211 1324615.687 	  2016   1   1  5 26 59.999997 
  329  49.9775 115.6810 1323512.641 	  2016   1   1  5 27 59.999994 
  330  47.4383 118.4160 1322375.021 	  2016   1   1  5 28 59.999990 
  331  44.8272 120.8737 1321214.068 	  2016   1   1  5 29 59.999987 
  332  42.1559 123.0954 1320041.390 	  2016   1   1  5 30 59.999983 
  333  39.4342 125.1163 1318868.824 	  2016   1   1  5 32  0.000020 
  334  36.6698 126.9661 1317708.297 	  2016   1   1  5 33  0.000016 
  335  33.8693 128.6704 1316571.686 	  2016   1   1  5 34  0.000013 
  336  31.0382 130.2507 1315470.674 	  2016   1   1  5 35  0.000009 
  337  28.1811 131.7257 1314416.611 	  2016   1   1  5 36  0.000005 
  338  25.3018 133.1113 1313420.374 	  2016   1   1  5 37  0.000002 
  339  22.4039 134.4213 1312492.238 	  2016   1   1  5 37 59.999998 
  340  19.4901 135.6681 1311641.746 	  2016   1   1  5 38 59.999995 
  341  16.5632 136.8623 1310877.596 	  2016   1   1  5 39 59.999991 
  342  13.6256 138.0136 1310207.530 	  2016   1   1  5 40 59.999987 
  343  10.6793 139.1308 1309638.240 	  2016   1   1  5 41 59.999984 
  344   7.7264 140.2220 1309175.286 	  2016   1   1  5 42 59.999980 
  345   4.7688 141.2948 1308823.026 	  2016   1   1  5 44  0.000017 
  346   1.8083 142.3564 1308584.565 	  2016   1   1  5 45  0.000013 
  347  -1.1534 143.4138 1308461.717 	  2016   1   1  5 46  0.000010 
  348  -4.1145 144.4739 1308454.984 	  2016   1   1  5 47  0.000006 
  349  -7.0732 145.5437 1308563.554 	  2016   1   1  5 48  0.000003 
  350 -10.0278 146.6305 1308785.315 	  2016   1   1  5 48 59.999999 
  351 -12.9764 147.7416 1309116.883 	  2016   1   1  5 49 59.999996 
  352 -15.9169 148.8850 1309553.651 	  2016   1   1  5 50 59.999992 
  353 -18.8473 150.0695 1310089.848 	  2016   1   1  5 51 59.999988 
  354 -21.7653 151.3043 1310718.621 	  2016   1   1  5 52 59.999985 
  355 -24.6683 152.6002 1311432.119 	  2016   1   1  5 53 59.999981 
  356 -27.5533 153.9689 1312221.601 	  2016   1   1  5 55  0.000018 
  357 -30.4171 155.4240 1313077.547 	  2016   1   1  5 56  0.000014 
  358 -33.2559 156.9809 1313989.779 	  2016   1   1  5 57  0.000011 
